danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,calm,energetic,happy,sad,dark,romantic,focus,hype
0.2848404943774676,0.036886947354532795,-23.42613996120619,0.5026790232288615,0.05147875124998935,0.27864646423661144,0.9082658859666537,0.23956189066697242,80.28528209277124,0.0,0.036886947354532795,0.23956189066697242,0.7604381093330276,1.0,0.0,0.0,0.0
0.489452760277563,0.9856504541106007,-45.476683709309974,0.6721355474058786,0.7616196153287176,0.23763754399239967,0.7282163486118596,0.3677831327192532,148.52281628310112,0.0,0.9856504541106007,0.3677831327192532,0.6322168672807468,0.0,0.0,0.0,0.0
0.6335297107608947,0.5357746840747585,-54.5826137967355,0.835302495589238,0.32078006497173583,0.18651851039985423,0.040775141554763916,0.5908929431882418,154.85901065791955,0.0,0.5357746840747585,0.5908929431882418,0.4091070568117582,0.0,0.0,0.0,0.0
0.016587828927856152,0.512093058299281,-46.41025348812372,0.6451727904094499,0.17436642900499144,0.690937738102466,0.3867353463005374,0.9367299887367345,79.25293218043905,0.0,0.512093058299281,0.9367299887367345,0.06327001126326548,0.0,0.0,1.0,0.0
0.3410663510502585,0.11347352124058907,-4.518382903286231,0.877339353380981,0.2579416277151556,0.659984046034179,0.8172222002012158,0.5552008115994623,134.1510809698409,0.0,0.11347352124058907,0.5552008115994623,0.44479918840053767,0.0,0.0,1.0,0.0
0.24185229090045168,0.09310276780589921,-6.167054522800392,0.9004180571633305,0.6331014572732679,0.3390297910487007,0.3492095746126609,0.7259556788702394,185.59543639336079,1.0,0.09310276780589921,0.7259556788702394,0.2740443211297606,0.0,1.0,0.0,0.0
0.8870864242651173,0.7798755458576239,-21.478101230742737,0.08413996499504883,0.16162871409461377,0.8985541885270792,0.6064290596595899,0.009197051616629648,74.20601600124449,0.0,0.7798755458576239,0.009197051616629648,0.9908029483833704,0.0,0.0,1.0,1.0
0.6635017691080558,0.005061583846218687,-50.35151691495008,0.5487337893665861,0.6918951976926933,0.6519612595026005,0.22426930946055978,0.7121792213475359,93.214872249552,1.0,0.005061583846218687,0.7121792213475359,0.28782077865246414,0.0,1.0,1.0,0.0
0.3253996981592677,0.7464914051180241,-21.022026057167118,0.8492234104941779,0.6576128923003434,0.5683086033354716,0.09367476782809248,0.3677158030594335,97.12833147544157,0.0,0.7464914051180241,0.3677158030594335,0.6322841969405665,0.0,0.0,1.0,0.0
0.24398964337908358,0.9730105547524456,-36.41413651999437,0.8920465551771133,0.6311386259972629,0.7948113035416484,0.5026370931051921,0.5769038846263591,128.95247713464096,0.0,0.9730105547524456,0.5769038846263591,0.4230961153736409,0.0,0.0,1.0,0.0
0.1952429877980445,0.7224521152615053,-43.153658253548656,0.02431596643145384,0.6454722959071678,0.17711067940704894,0.9404585843529143,0.9539285770025874,188.0810146308628,0.0,0.7224521152615053,0.9539285770025874,0.046071422997412625,0.0,1.0,0.0,0.0
0.3701587002554444,0.015456616528867428,-4.300886244736475,0.42818414831731433,0.9666548190436696,0.9636199770892528,0.8530094554673601,0.2944488920695857,113.91368200426953,1.0,0.015456616528867428,0.2944488920695857,0.7055511079304143,1.0,0.0,1.0,0.0
0.8511366715168569,0.31692200515627766,-49.83043519883445,0.5568012624583502,0.936154774160781,0.696029796674973,0.570061170089365,0.09717649377076854,146.10101173788377,1.0,0.31692200515627766,0.09717649377076854,0.9028235062292315,1.0,0.0,1.0,0.0
0.9900538501042633,0.14008401523652403,-28.900220858175796,0.8773730719279554,0.7407686177542044,0.697015740995268,0.7024840839871093,0.35949115121975517,101.10285819702906,1.0,0.14008401523652403,0.35949115121975517,0.6405088487802448,0.0,0.0,1.0,0.0
0.8093611554785136,0.8101133946791808,-7.975660885193776,0.9132405525564713,0.5113423988609378,0.5015162946871996,0.7982951789667752,0.6499639307777652,158.27536281607848,0.0,0.8101133946791808,0.6499639307777652,0.35003606922223485,0.0,1.0,1.0,1.0
0.795792669436101,0.8900053418175663,-39.72029058890785,0.375582952639944,0.093981939840869,0.578280140996174,0.035942273796742086,0.46559801813246016,135.97024885906075,0.0,0.8900053418175663,0.46559801813246016,0.5344019818675398,0.0,0.0,1.0,1.0
0.2865412521282844,0.5908332605690108,-58.16998500365703,0.03734818874921442,0.8226005606596583,0.3601906414112629,0.12706051265188478,0.5222432600548044,167.7990974338055,0.0,0.5908332605690108,0.5222432600548044,0.47775673994519563,0.0,0.0,0.0,0.0
0.21582102749684318,0.6228904758190003,-54.87915210037392,0.0516817211686077,0.531354631568148,0.5406351216101065,0.6374299014982066,0.7260913337226615,196.61929112475485,0.0,0.6228904758190003,0.7260913337226615,0.27390866627733845,0.0,1.0,1.0,0.0
0.5163003483011953,0.32295647294124596,-12.28882831387778,0.2708322512620742,0.4389714207056361,0.07845638134226596,0.02535074341545751,0.9626484146779251,177.03721687170884,0.0,0.32295647294124596,0.9626484146779251,0.03735158532207494,0.0,1.0,0.0,0.0
0.695974206093698,0.4089529444142699,-49.60234079574926,0.15643704267108605,0.25024289816459533,0.5492266647061205,0.7145959227000623,0.6601973767177313,99.19074557243201,0.0,0.4089529444142699,0.6601973767177313,0.33980262328226873,0.0,0.0,1.0,0.0
0.9548652806631941,0.7378969166957685,-26.738756849315962,0.6117207462343522,0.4196000624277899,0.24773098950115746,0.3559726786512616,0.7578461104643691,62.01508840816582,0.0,0.7378969166957685,0.7578461104643691,0.24215388953563088,0.0,1.0,0.0,1.0
0.11607264050691624,0.04600264202175275,-57.55627186086179,0.8554605840110072,0.7036578593800237,0.4741738290873252,0.09783416065100148,0.49161587511683236,126.28604790927919,1.0,0.04600264202175275,0.49161587511683236,0.5083841248831676,0.0,0.0,0.0,0.0
0.17320186991001518,0.43385164923797304,-36.08971593615759,0.6158500980522165,0.6350936508676438,0.04530400977204452,0.3746126146264712,0.6258599157142364,130.4390762012123,0.0,0.43385164923797304,0.6258599157142364,0.3741400842857636,0.0,1.0,0.0,0.0
0.8564898411883223,0.658693631618945,-50.22393437511422,0.07056874740042984,0.6424192782063156,0.026511310541621813,0.5857755812734633,0.9402302414249576,140.56638490262304,0.0,0.658693631618945,0.9402302414249576,0.05976975857504241,0.0,1.0,0.0,0.0
0.3881699262065219,0.6432882184423532,-32.504826570509,0.5456167893159349,0.9414648087765252,0.38610263780077425,0.9611905638239142,0.9053506419560637,87.4107588705015,0.0,0.6432882184423532,0.9053506419560637,0.09464935804393626,0.0,1.0,0.0,0.0
0.06936130087516545,0.10077800137742665,-58.906690460907015,0.0944429607559284,0.6830067734163568,0.07118864846022899,0.3189756302937613,0.8448753109694546,63.25807100301562,1.0,0.10077800137742665,0.8448753109694546,0.15512468903054544,0.0,1.0,0.0,0.0
0.8144684825889358,0.28185477477339993,-52.91011034270063,0.6967371653641506,0.628942846779884,0.877472013527053,0.7350710438038858,0.8034809303848486,99.48484015998291,1.0,0.28185477477339993,0.8034809303848486,0.19651906961515142,0.0,1.0,1.0,0.0
0.17743954377972282,0.7506147516408583,-11.589915643964162,0.9905051420006733,0.4126176769114265,0.37201808579278317,0.7764129607419968,0.34080354025301784,190.30602558449905,0.0,0.7506147516408583,0.34080354025301784,0.6591964597469822,0.0,0.0,0.0,0.0
0.8584127518430118,0.42899402737501835,-14.947735932510156,0.7545428740846823,0.10312386883593261,0.9025529066795667,0.5052523724478571,0.8264574661077416,104.80694414428564,0.0,0.42899402737501835,0.8264574661077416,0.17354253389225838,0.0,0.0,1.0,0.0
0.8955232284962005,0.3892016787341631,-59.349740911182096,0.9053819764192637,0.09128667678613356,0.31931363759041487,0.9500619670508049,0.9506071469375561,140.28130433726005,0.0,0.3892016787341631,0.9506071469375561,0.0493928530624439,0.0,0.0,0.0,0.0
0.6318372121697993,0.44844552197831977,-42.407353698116125,0.32866454536991596,0.6725184560770384,0.75237452943768,0.7915790437258485,0.7896181427945539,72.76885442681666,0.0,0.44844552197831977,0.7896181427945539,0.2103818572054461,0.0,1.0,1.0,0.0
0.49442030470258147,0.057558760016644284,-27.02826706057587,0.441530501373377,0.8877041827582998,0.3509150125520787,0.11706701642760586,0.14299168205283586,166.61148844044612,1.0,0.057558760016644284,0.14299168205283586,0.8570083179471641,1.0,0.0,0.0,0.0
0.6182180633162611,0.10112267612279024,-54.95359163310015,0.70096913145912,0.07276300636419353,0.8218600592903562,0.7062422271564962,0.08134878064189976,71.87727997192687,0.0,0.10112267612279024,0.08134878064189976,0.9186512193581002,1.0,0.0,1.0,0.0
0.9866395785011755,0.3742707957561203,-37.76147117598654,0.8127995672575026,0.9472485773838587,0.9860010638228709,0.7533781852589416,0.37625958553091576,71.69010033781363,1.0,0.3742707957561203,0.37625958553091576,0.6237404144690842,0.0,0.0,1.0,0.0
0.7771469159274368,0.558404249735805,-34.546679445181425,0.906354385094736,0.11119748230615134,0.49262510429085915,0.011353644767419069,0.46866064199412627,67.88245859545722,0.0,0.558404249735805,0.46866064199412627,0.5313393580058737,0.0,0.0,0.0,0.0
0.11881791626807192,0.11752624677710488,-21.047381873036187,0.7460448792654233,0.5833687650971596,0.9621725484745419,0.37487057952370406,0.28571208628186073,181.60387794652445,0.0,0.11752624677710488,0.28571208628186073,0.7142879137181393,1.0,0.0,1.0,0.0
0.22359583851945264,0.9632225394406113,-59.27073151861102,0.969878826707639,0.04315991195057611,0.8911431136980711,0.5277011090862999,0.9929647961193003,70.33151906295583,0.0,0.9632225394406113,0.9929647961193003,0.00703520388069967,0.0,0.0,1.0,0.0
0.5538542844013208,0.969302535619099,-28.61412934979107,0.6293986381352625,0.6957486889846172,0.45454106476777323,0.6275580800840634,0.5843143119231002,186.16212146873846,0.0,0.969302535619099,0.5843143119231002,0.41568568807689976,0.0,0.0,0.0,0.0
0.04544638034145787,0.2809631895922303,-2.975310955406478,0.8902637838909163,0.45565675278571294,0.6201325978015367,0.2773811829811327,0.1881211597237613,124.9177766915975,0.0,0.2809631895922303,0.1881211597237613,0.8118788402762387,1.0,0.0,1.0,0.0
0.3533522280260528,0.5836561118508721,-55.33592178210091,0.9743948076661665,0.9862107444796029,0.6981617140197451,0.5360963663441204,0.30952761628632774,173.93130275897283,0.0,0.5836561118508721,0.30952761628632774,0.6904723837136723,0.0,0.0,1.0,0.0
0.6847311725538793,0.1626169393448913,-5.3443689303694555,0.822537242923169,0.949799913291924,0.72571950838836,0.6134151959357899,0.4182430362906189,190.58198766956187,1.0,0.1626169393448913,0.4182430362906189,0.5817569637093811,0.0,0.0,1.0,0.0
0.8660638895004084,0.04521867010618941,-58.41798153016488,0.3764633668780496,0.8105533307818329,0.9872761293149445,0.15041689110352818,0.5941307153521351,113.32471992834301,1.0,0.04521867010618941,0.5941307153521351,0.40586928464786487,0.0,0.0,1.0,0.0
0.9699143978146032,0.8421189231357087,-9.70027771733173,0.4686931597949703,0.4148195023376652,0.27340707193070624,0.056375496650927115,0.8647223762550532,173.80614127821087,0.0,0.8421189231357087,0.8647223762550532,0.13527762374494678,0.0,1.0,0.0,1.0
0.9997176732861306,0.9966368370739054,-26.674097663842353,0.7689874151805105,0.944765729882428,0.8496473906774115,0.24734810174319766,0.4505441353100935,78.0823181212093,0.0,0.9966368370739054,0.4505441353100935,0.5494558646899065,0.0,0.0,1.0,1.0
0.9540510272587224,0.60617463445088,-46.28143166979224,0.6717006844058567,0.6181282404578958,0.3581627180328405,0.11355759219962902,0.6715731955927996,132.84307812653105,0.0,0.60617463445088,0.6715731955927996,0.3284268044072004,0.0,1.0,0.0,0.0
0.7723183917356393,0.5201635011119934,-8.869109980887593,0.5519068387744855,0.5609379715353863,0.876653602658345,0.40348286621239704,0.13401522845064073,64.02957468386745,0.0,0.5201635011119934,0.13401522845064073,0.8659847715493593,0.0,0.0,1.0,0.0
0.755137255673619,0.6203095513534647,-17.755213914046585,0.21296416150891073,0.13637147558676976,0.014544665667881929,0.350587558806597,0.5899176868546331,114.91416631396253,0.0,0.6203095513534647,0.5899176868546331,0.4100823131453669,0.0,0.0,0.0,0.0
0.43747492202372906,0.9041586944937484,-39.10467197860198,0.5139894891598108,0.7836530127411431,0.39654278232127016,0.6220867002278735,0.8623637087467452,192.9328873120699,0.0,0.9041586944937484,0.8623637087467452,0.13763629125325483,0.0,1.0,0.0,0.0
0.14707348092903794,0.9265876251614944,-30.47302241522771,0.25824438829895835,0.4591357562382613,0.980032575285477,0.4926180939928696,0.3287516102875082,148.6761196043416,0.0,0.9265876251614944,0.3287516102875082,0.6712483897124918,0.0,0.0,1.0,0.0
0.24014561877819307,0.07586332810866392,-52.26721668536105,0.12804583895777244,0.15190269351229435,0.13882717264941014,0.6408747448032146,0.18188008439914483,108.39341966534084,0.0,0.07586332810866392,0.18188008439914483,0.8181199156008552,1.0,0.0,0.0,0.0
0.8967884099060118,0.47396164026287235,-19.946535688738372,0.17231987120162984,0.19228901880867078,0.04086861626647886,0.16893506307216455,0.2785903390319586,84.78146779874456,0.0,0.47396164026287235,0.2785903390319586,0.7214096609680414,1.0,0.0,0.0,0.0
0.08870253375705561,0.12063587110060081,-32.35327391803645,0.2063337184057925,0.36426986104807546,0.5034172708548569,0.6903948286293653,0.039312139841098936,171.91745584726596,0.0,0.12063587110060081,0.039312139841098936,0.9606878601589011,1.0,0.0,1.0,0.0
0.6279003894909078,0.08175903194887191,-7.585282553593366,0.9208724005318132,0.06107795985486375,0.2768776481472037,0.8062012797930613,0.7482596903836584,85.83294270989282,0.0,0.08175903194887191,0.7482596903836584,0.25174030961634164,0.0,0.0,0.0,0.0
0.2093493233367103,0.370472102791382,-30.92862088853872,0.618254771530296,0.3689136395697724,0.4625347161331479,0.7474709381337565,0.0366832028905979,95.3411722081629,0.0,0.370472102791382,0.0366832028905979,0.9633167971094021,1.0,0.0,0.0,0.0
0.7133495858845524,0.8952068376871993,-29.299353473060034,0.5321134852653157,0.10717201133977605,0.44741236682345464,0.5326172664550232,0.24247050363472966,97.69405233291334,0.0,0.8952068376871993,0.24247050363472966,0.7575294963652703,0.0,0.0,0.0,1.0
0.37728416310462265,0.02007119777772637,-40.6752500650093,0.21144800699654465,0.32749735217791465,0.11976213181925122,0.890527280739895,0.5935924535540487,155.07432468022853,0.0,0.02007119777772637,0.5935924535540487,0.40640754644595134,0.0,0.0,0.0,0.0
0.7891712386073383,0.4984421989290573,-54.78478271475458,0.5371065418185478,0.5868411180208791,0.74543947418433,0.4316595462296794,0.12758030279556376,99.72862681182143,0.0,0.4984421989290573,0.12758030279556376,0.8724196972044362,1.0,0.0,1.0,0.0
0.3630822963986351,0.6459172413316012,-25.753301719865284,0.35609672589784624,0.9865152487929797,0.6057748193568872,0.23722679173599448,0.10178247262040374,81.40027948580648,0.0,0.6459172413316012,0.10178247262040374,0.8982175273795963,0.0,0.0,1.0,0.0
0.24595772838450813,0.16068137325955567,-48.80597855692166,0.2850951686938471,0.17337359529475482,0.8967654246264252,0.08023374566164221,0.5245113895702547,117.45555577855262,0.0,0.16068137325955567,0.5245113895702547,0.47548861042974533,0.0,0.0,1.0,0.0
0.9823786169086064,0.11203890216805235,-36.128664057255506,0.9694704332753689,0.8655071258939803,0.8170720709492799,0.25790282704493983,0.17088758739006582,153.61005078942034,1.0,0.11203890216805235,0.17088758739006582,0.8291124126099342,1.0,0.0,1.0,0.0
0.9293759891275858,0.5567628930139298,-25.70323863180601,0.2799790936602842,0.7694929331919369,0.18704374855752337,0.3236792364042437,0.4254364386164168,131.06545301582372,0.0,0.5567628930139298,0.4254364386164168,0.5745635613835832,0.0,0.0,0.0,0.0
0.24240973241508024,0.11483682473920354,-23.362797453502047,0.28863055324025577,0.5812382214226123,0.1543627152742023,0.4811401018548175,0.5325894325515859,67.25529515513976,0.0,0.11483682473920354,0.5325894325515859,0.46741056744841414,0.0,0.0,0.0,0.0
0.3366042781939206,0.13441467693897424,-56.19750177163394,0.9899602323899452,0.32235384497472297,0.8098744458546349,0.25464065476376385,0.6815027222239293,166.43190038455612,0.0,0.13441467693897424,0.6815027222239293,0.31849727777607073,0.0,0.0,1.0,0.0
0.5956387406078443,0.47157618855015837,-35.28954515116389,0.3488682665429953,0.9295291442478258,0.8306194077877291,0.9650269106665126,0.12429722348554473,162.3214465285102,0.0,0.47157618855015837,0.12429722348554473,0.8757027765144553,1.0,0.0,1.0,0.0
0.9383404568210378,0.18123306616566015,-56.01022395799335,0.741120649290059,0.5744731131799119,0.8418287767582721,0.1397723766262895,0.7952673118598902,88.22782480668423,0.0,0.18123306616566015,0.7952673118598902,0.2047326881401098,0.0,1.0,1.0,0.0
0.1636559428657045,0.16426579793099294,-11.125516786117075,0.6651972206962001,0.5230654247691193,0.3588304841235025,0.8772005408131083,0.3924451074226354,174.3239215260208,0.0,0.16426579793099294,0.3924451074226354,0.6075548925773646,0.0,0.0,0.0,0.0
0.4391349085702184,0.3769444294249076,-32.23921285982361,0.3013778741641421,0.7476093801762511,0.5027203900924792,0.2322126951468173,0.8995745732745685,113.7447709922496,1.0,0.3769444294249076,0.8995745732745685,0.10042542672543153,0.0,1.0,1.0,0.0
0.5435528611139886,0.9064721109645469,-22.545720245160474,0.11689804070836407,0.9398321236134751,0.6277080530714179,0.3349056146570861,0.13927207266338726,171.16352649784142,0.0,0.9064721109645469,0.13927207266338726,0.8607279273366127,0.0,0.0,1.0,0.0
0.6200727559285135,0.5334610919763215,-6.366445016942542,0.7885972112245307,0.15167487973275118,0.31172206779554823,0.24848913981446574,0.743946292572677,64.69454086300911,0.0,0.5334610919763215,0.743946292572677,0.25605370742732303,0.0,0.0,0.0,0.0
0.5698896848713165,0.7624586857406905,-7.394061794295034,0.34208174871590746,0.8212573046720129,0.11063173695520723,0.8464522917345182,0.12748866233198242,115.62022067845142,0.0,0.7624586857406905,0.12748866233198242,0.8725113376680176,0.0,0.0,0.0,0.0
0.7972953657795536,0.14991742734877378,-46.24491628604151,0.7222525683930663,0.7200365365460744,0.6411476328852973,0.6939484444671,0.5427244433475962,95.25186824697339,1.0,0.14991742734877378,0.5427244433475962,0.4572755566524038,0.0,0.0,1.0,0.0
0.34569599350391944,0.18159771680142567,-5.492966319982301,0.5833917947661205,0.4008514167636399,0.4620058036441327,0.9472833396118153,0.1533514031160802,142.0721764823516,0.0,0.18159771680142567,0.1533514031160802,0.8466485968839198,1.0,0.0,0.0,0.0
0.505888678884466,0.6114542354346478,-58.91338897074957,0.8721239089441515,0.9321182824836124,0.5651331835892089,0.6966508238768923,0.9224993811772957,159.0134088038758,0.0,0.6114542354346478,0.9224993811772957,0.07750061882270431,0.0,1.0,1.0,0.0
0.15253904291426135,0.5762883601668132,-23.597097217028647,0.424130671302386,0.7364442356247228,0.9343670147690148,0.9255685129067763,0.4508393714041321,75.85332641770573,0.0,0.5762883601668132,0.4508393714041321,0.5491606285958679,0.0,0.0,1.0,0.0
0.9848411989623346,0.8388980864459341,-52.52023912780399,0.9208418826173723,0.8698963620621283,0.5188380571260721,0.5912754357449292,0.39900270387013026,67.66662943508439,0.0,0.8388980864459341,0.39900270387013026,0.6009972961298697,0.0,0.0,1.0,1.0
0.3351972416459009,0.8028534485980114,-59.72207861972383,0.3334991716911442,0.3981686935909433,0.5373956029379229,0.9198556164127605,0.34634599436596125,108.57344826547188,0.0,0.8028534485980114,0.34634599436596125,0.6536540056340387,0.0,0.0,1.0,0.0
0.7375012481097484,0.45221794088980716,-46.52371062360108,0.4524395161326934,0.14085702037979986,0.1763869865062233,0.49836777273947974,0.4189254495045479,188.078426149534,0.0,0.45221794088980716,0.4189254495045479,0.5810745504954521,0.0,0.0,0.0,0.0
0.3623938991166331,0.5805883502780435,-22.06414272482818,0.013094456588333636,0.6635373720167106,0.17803596686975143,0.9610703174694551,0.14866272775311296,118.04737732178333,0.0,0.5805883502780435,0.14866272775311296,0.851337272246887,0.0,0.0,0.0,0.0
0.08534966807864386,0.9968742518459474,-29.868299380125446,0.5953850173200438,0.06707647738842748,0.7499604703991778,0.20990559309558576,0.8980542894407137,88.719549667481,0.0,0.9968742518459474,0.8980542894407137,0.10194571055928625,0.0,0.0,1.0,0.0
0.19068772066366657,0.03654966784809488,-31.675983293400044,0.5648411332626164,0.06570863942835237,0.7755276166950106,0.4532888347480276,0.52439026932758,121.70678457135193,0.0,0.03654966784809488,0.52439026932758,0.47560973067241996,0.0,0.0,1.0,0.0
0.400763060875326,0.5596403313082179,-50.68558524415725,0.18192813049527112,0.8617856210135173,0.9461154621336327,0.37330931627975295,0.27074467314355377,150.15993605346222,0.0,0.5596403313082179,0.27074467314355377,0.7292553268564462,0.0,0.0,1.0,0.0
0.4087341710980964,0.02538635566034486,-50.63084415802858,0.7159722288473975,0.6589239419101514,0.02709599250348349,0.22197216193294944,0.2310747965880714,154.06498410382198,1.0,0.02538635566034486,0.2310747965880714,0.7689252034119286,1.0,0.0,0.0,0.0
0.019710537754364155,0.10410858198457384,-12.005034877608637,0.1785446620543336,0.6527461078518747,0.23818278104672652,0.09944139275934516,0.24317219099945409,161.11737045979228,1.0,0.10410858198457384,0.24317219099945409,0.7568278090005459,1.0,0.0,0.0,0.0
0.8556964681062857,0.8302198645669916,-36.16898822289271,0.6680851365706462,0.20498429541582097,0.29314773026101326,0.8963358185211198,0.013001923510736035,71.97119431962554,0.0,0.8302198645669916,0.013001923510736035,0.986998076489264,0.0,0.0,0.0,1.0
0.20788625514602732,0.026532203873819715,-49.11387389461216,0.5830415609696922,0.42142455059249795,0.8926717110769748,0.8174435617384409,0.34181735169787597,96.31928068038096,0.0,0.026532203873819715,0.34181735169787597,0.658182648302124,0.0,0.0,1.0,0.0
0.3796924081672669,0.5902949425148077,-43.91618155062743,0.624148907849134,0.4094116521912404,0.5520471808519802,0.4361265291353167,0.29446575954191767,192.78346297470193,0.0,0.5902949425148077,0.29446575954191767,0.7055342404580823,0.0,0.0,1.0,0.0
0.7636057941597608,0.14011317576645255,-7.891921446125231,0.48743119824951364,0.8945522268940914,0.7998552559473152,0.42521350446923345,0.022469308320117398,97.61483031389245,1.0,0.14011317576645255,0.022469308320117398,0.9775306916798826,1.0,0.0,1.0,0.0
0.5416342146608669,0.6334782198261473,-44.52673887400786,0.13935607407282413,0.8349302367992991,0.9844021807035521,0.5256901823026858,0.1716792858483035,98.12302571271165,0.0,0.6334782198261473,0.1716792858483035,0.8283207141516965,0.0,0.0,1.0,0.0
0.018390676547466733,0.914298806560499,-52.93493502659153,0.5765164755142536,0.274055220687206,0.5541780025157934,0.6514203883518642,0.8297418037072016,88.89897804648444,0.0,0.914298806560499,0.8297418037072016,0.17025819629279837,0.0,0.0,1.0,0.0
0.010995828658480478,0.13688563006880727,-5.998881489113693,0.8738900775625152,0.5974131021703083,0.6005168604336534,0.6650366745462555,0.1753712786234496,188.01767242949438,0.0,0.13688563006880727,0.1753712786234496,0.8246287213765504,1.0,0.0,1.0,0.0
0.4187705248920731,0.38313852824949746,-28.864937683029748,0.046965966775055046,0.1662833687560794,0.7380336164263704,0.08279866792512647,0.6031521094663882,94.34887535538493,0.0,0.38313852824949746,0.6031521094663882,0.3968478905336118,0.0,0.0,1.0,0.0
0.38929561404197655,0.28869373677069987,-38.65963701210305,0.7190459051842455,0.297121715623175,0.5664046402968972,0.47605040219909966,0.6636711653626481,191.1561635054661,0.0,0.28869373677069987,0.6636711653626481,0.33632883463735186,0.0,0.0,1.0,0.0
0.7325720972102503,0.21494037859075676,-58.12901189632292,0.2622640442998251,0.5950779307002548,0.05142581348425035,0.49636624720123634,0.5968428489168892,106.79414471437451,0.0,0.21494037859075676,0.5968428489168892,0.4031571510831108,0.0,0.0,0.0,0.0
